/* DATA DESCRIPTION:,,,,,,,,,,,,,,,,,,,
Citation:,Thomas, S A; McGwire, Kenneth C; Thomas, J; Kratt, C; Lutz, A; McKay, W A; Trammell, E Jamie (2012): Geospatial analysis of groundwater depth for manual well drilling suitability in the Zinder Region, Niger. PANGAEA, https://doi.org/10.1594/PANGAEA.778418, ,,,,,,,,
9097,9.76111,12.98611,515881.6344,446257.1795,360,41.5,0,Sand plains,Sesquioxides,22957,713,14541,4.9,0.0057,15.21,Mesas,4.33,0.155,
9101,9.88333,13.08194,528866.0966,457184.4487,358,35,0,Sand plains,Sesquioxides,21430,1972,23370,3,0.0009,15.19,Plains,5.47,0.1547,
9107,8.33333,13.75833,359784.8118,528717.6614,445,57.5,0,Sand dunes,Sesquioxides,3120,19474,1504,18.3,0.1237,14.4,Plains,5.63,0.1336,
9118,8.3625,13.8,362855.9226,533388.2275,440,21.8,0,Sand dunes,Sesquioxides,726,22952,876,18,0.1351,15.28,U-shaped valleys,5.12,0.145,
9132,8.40056,13.75694,367042.4697,528684.3355,453,73.19,2.1,Sand dunes,Sesquioxides,6869,17721,3146,19.3,0.1529,15.36,Plains,4.78,0.1388,
9145,8.76944,14.09167,406163.1368,566492.8221,467,59.7,1.69,Sandstone,Hydromorphic,3949,25854,106,20.1,0.134,15.96,High ridges,5.12,0.1444,
9161,8.33833,13.18056,361380.7016,464708.5542,432,7.7,0,Alluvium,Hydromorphic,23,79,86,25.8,0.1483,14.15,Canyons,6.65,0.1941,
9162,8.33778,13.27222,361153.1263,474861.1699,475,39.7,0,Clay Sandstone,Sesquioxides,8382,8340,3343,23.7,0.1182,15.96,High ridges,4.65,0.148,
9163,8.63,13.28611,392741.1705,476944.267,445,44.44,0,Sand dunes,Evolved little,5431,6208,2408,16.8,0.0806,14.19,Plains,4.83,0.1547,
9164,8.78111,13.31806,409022.3368,480783.0608,415,4.74,0.95,Alluvium,Hydromorphic,1827,1012,3665,14.3,0.0859,14.26,Shallow valleys,6.08,0.1549,
9180,8.49444,13.35361,377947.3805,484164.0035,478,23.4,0,Sand dunes,Sesquioxides,14513,20305,4965,20.4,0.1113,14.51,High ridges,4.65,0.1447,
9205,8.5625,13.39722,385222.1546,489123.8957,449,2.1,0,Sand dunes,Evolved little,6536,12499,4479,19.5,0.114,13.59,Plains,3.86,0.1387,
9245,9.45278,13.46944,481300.0909,499031.5241,386,4.7,0,Sand dunes,Evolved little,2730,9856,698,13.7,0.1027,15.27,Canyons,7.35,0.141,
9246,8.63722,13.67444,392748.959,519985.4523,462,51.03,0.95,Sandstone,Hydromorphic,2319,23937,1073,25.5,0.1772,16.7,U-shaped valleys,5.73,0.1418,
9284,8.80444,13.15222,411891.5206,462460.0803,415,5.9,0,Sand dunes,Evolved little,1525,16864,4758,11,0.0543,14.21,High ridges,5.47,0.1608,
9286,8.87778,13.19306,419743.4291,467134.3574,422,12.1,0,Sand dunes,Sesquioxides,2939,13430,1041,10.5,0.0543,15.26,Mesas,5.58,0.1486,
9288,8.92833,13.08056,425456.9163,454779.611,398,4.4,0,Sand dunes,Evolved little,6311,17107,9250,8.2,0.0298,14.72,Plains,6.75,0.1711,
9289,8.92917,13.08333,425541.2733,455088.1467,401,5.8,0,Sand dunes,Evolved little,6364,17386,9499,8.2,0.0298,14.72,High ridges,5.47,0.164,
9291,8.73611,13.22778,404339.6854,470691.7558,429,3.3,0,Sand dunes,Evolved little,4620,6101,2901,13.4,0.0839,14.04,High ridges,4.25,0.145,
9292,8.8775,13.10861,419892.6037,457780.0614,408,4,0,Sand dunes,Evolved little,2230,21908,7209,9.4,0.0336,14.46,Plains,5.94,0.1522,
9300,9.20278,12.89167,455610.9741,434459.7601,375,31.7,0,Sand plains,Sesquioxides,19900,584,8564,3.8,0.0037,15.12,Mesas,5.24,0.1651,
9301,9.06806,12.85139,441097.829,429701.328,382,24.4,0,Sand plains,Sesquioxides,13862,1979,1939,4.8,0.0194,15.27,Plains,5.65,0.1573,
9304,9.09167,12.95556,443424.3437,441287.4333,382,21.3,0,Sand plains,Sesquioxides,24612,7763,9575,5.1,0.0129,15.23,Plains,6.28,0.1706,
9306,9.02083,12.96583,435726.3013,442270.8061,386,24.45,0,Sand plains,Sesquioxides,21215,5429,9789,5.8,0.0224,14.92,Plains,10.05,0.166,
9307,9.07778,12.90278,442037.155,435412.6688,382,25,0,Sand plains,Sesquioxides,19048,2174,5029,4.9,0.0171,15.26,High ridges,5.18,0.1591,
9313,8.875,12.99306,419867.0067,444977.907,401,26.5,0,Sand dunes,Sesquioxides,8035,11404,4914,8.7,0.0329,14.89,Plains,9.43,0.1631,
9314,8.84722,12.96389,416918.9715,441690.1996,401,27.35,0,Sand plains,Sesquioxides,9517,7582,7706,9.3,0.0366,14.96,Shallow valleys,11.28,0.1566,
9316,8.75278,13.11944,406365.8441,458724.9146,429,13.3,0,Sand dunes,Sesquioxides,6835,14362,2034,11.6,0.06,14.24,High ridges,4.33,0.1518,
9317,8.88056,12.96944,420519.1094,442373.7734,399,23.5,0,Sand plains,Sesquioxides,10468,9168,6705,8.5,0.0338,14.98,Canyons,9.55,0.1653,
9318,8.88472,12.95278,421005.9281,440537.5562,397,26.4,0,Sand plains,Sesquioxides,12261,7603,4940,8.4,0.0329,15.06,U-shaped valleys,6.28,0.1621,
9319,8.65,13.19444,395087.9901,466828.5989,439,13.75,0,Alluvium,Hydromorphic,544,847,1426,15.2,0.0808,14.17,Plains,7.02,0.1553,
9321,8.76417,12.99444,407856.5059,444904.0448,419,42.4,0,Sand dunes,Sesquioxides,8717,8183,7196,11.3,0.0536,14.98,Plains,14.42,0.1598,
9323,8.69167,12.96111,400069.184,441068.3175,425,53.1,0,Metamorphic,Sesquioxides,10388,4798,3689,13.6,0.0751,14.67,Plains,5.93,0.1582,
9324,8.53056,13.19444,382160.3134,466599.1983,460,19.5,0,Clay Sandstone,Sesquioxides,8938,12191,752,19.4,0.1073,14.75,U-shaped valleys,4.47,0.1547,
9327,8.5625,13.06667,385866.8752,452507.8476,469,19.9,0,Sand dunes,Sesquioxides,3952,17018,3062,17.8,0.0883,14.94,Canyons,9.61,0.1481,
9336,8.91528,13.72778,422655.5725,526456.9795,459,17.2,0,Igneous,Sesquioxides,4861,20607,1260,22,0.1925,18.79,Plains,8.35,0.1371,
9356,8.52389,13.24167,381347.6058,471818.3792,476,9.5,0,Sand dunes,Sesquioxides,7971,13758,2222,19.7,0.1144,15.42,Mesas,4.19,0.1533,
9357,8.50556,14.60833,376739.1596,623271.4989,514,6.2,0,Sandstone,Steppe-like,6229,20171,6028,10.7,0.0551,18,Hills in valleys,5.48,0.1188,
9358,9.24028,12.96944,459495.1663,443155.9902,379,9.6,0,Sand plains,Sesquioxides,29411,6712,16205,4.1,0.0031,15.54,High ridges,4.2,0.1568,
9359,9.34861,12.86944,471470.8177,432332.4733,369,55.2,0,Sand plains,Sesquioxides,29504,3373,19823,3.9,0.0138,15.26,Plains,4.65,0.1602,
9360,9.34722,13.06667,470850.9717,454169.0573,374,9.1,0,Sand plains,Sesquioxides,21408,12925,14292,4.8,0.0164,15.12,Plains,11.72,0.1639,
9382,9.20833,13.71917,454306.4026,526137.8408,402,7.1,0,Sand dunes,Sesquioxides,854,10380,3931,21.6,0.1277,15.24,Plains,4.65,0.1629,
9383,9.3,13.60556,464468.3211,513756.4274,402,22.25,0,Metamorphic,Sesquioxides,2236,15101,1382,19.4,0.1348,17.26,Canyons,4.99,0.147,
9385,9.15556,13.75,448539.5439,529436.7346,437,14.2,0,Sand dunes,Evolved little,4031,4756,1661,22.1,0.1254,15.61,High ridges,4.51,0.1354,
9387,9.72417,14.30278,508472.6509,592055.2344,443,34.25,0,Sandstone,Steppe-like,3858,31163,1560,15.3,0.0891,19.18,Canyons,6.13,0.1203,
9388,9.43889,13.98611,478542.8494,556254.7342,438,14,0,Igneous,Sesquioxides,1703,23278,467,19.3,0.1406,15.96,Shallow valleys,7.51,0.1485,
9389,9.44444,13.595,480093.8043,512923.452,444,35.7,0,Metamorphic,Sesquioxides,3494,17969,618,15.8,0.1137,18.16,U-shaped valleys,5.14,0.129,
9391,9.37222,13.73333,471962.2632,528082.1562,431,18.7,0,Metamorphic,Sesquioxides,4471,24705,1124,19.4,0.1146,18.49,Canyons,10.31,0.1404,
9393,9.2,14.19722,452306.9473,579107.733,518,27.75,0,Metamorphic,Evolved little,4697,27292,2220,17.4,0.1177,16.45,Mesas,5.9,0.122,
9395,9.51111,13.69444,487048.3721,524101.6229,425,4.13,0.18,Alluvium,Hydromorphic,1615,22024,430,14.8,0.08,14.74,High ridges,5.09,0.1825,
9405,9.58333,13.76667,494663.2641,532281.1333,432,24.8,0,Sand dunes,Evolved little,1518,24810,5217,14,0.0757,15.12,High ridges,3.49,0.1369,
9407,9.42917,13.91889,477658.031,548781.0851,443,7.65,0,Igneous,Evolved little,2465,30790,1763,19.5,0.1288,13.46,U-shaped valleys,8.74,-9.999,
9408,9.54167,13.80556,490070.4047,536489.6341,435,16.6,0,Sand dunes,Evolved little,3864,30456,3912,15.3,0.0855,14.92,High ridges,3.18,0.1377,
9409,9.66306,13.70806,503415.5739,525982.7748,406,10.2,0,Sand dunes,Evolved little,11590,17075,7080,11.8,0.0555,15.72,Canyons,8.53,0.14,
9410,9.45389,13.92333,480312.8814,549331.7222,440,8.4,0,Igneous,Evolved little,2844,30182,55,18.7,0.1226,13.61,Small hills in plains,4.08,0.136,
9411,9.125,14.18889,444249.9955,578018.0721,492,72.85,0,Sandstone,Evolved little,855,33167,3587,17.5,0.113,17.7,High ridges,5.12,0.1369,
9412,9.2,14.26111,452159.9021,586191.0843,521,96.2,0,Sandstone,Evolved little,2116,25895,3849,15.3,0.0904,17.94,High ridges,3.23,0.1194,
9415,8.66889,13.03694,397448.7033,449421.1403,443,18.9,0,Sand dunes,Sesquioxides,8273,13527,7409,13.3,0.0741,14.97,Plains,7.17,0.1652,
9416,8.64167,14.64028,391301.4593,627073.257,476,52.5,0,Sandstone,Steppe-like,170,19982,4700,14.5,0.0847,18.32,Canyons,6.14,0.1201,
9445,9.43528,13.45111,479453.3419,496959.2043,386,1.97,0.48,Sand dunes,Evolved little,4,11837,538,14,0.112,16.31,Canyons,4.33,0.1416,
9462,9.43667,13.42164,479674.9578,493697.5975,373,1.09,0.1,Alluvium,Hydromorphic,2698,12545,186,13.4,0.1108,14.98,Canyons,8.28,0.1618,
9476,9.34258,13.33939,469700.337,484365.119,384,1.22,0.18,Sand dunes,Evolved little,4217,8216,4224,15.2,0.1094,14.74,Canyons,9.88,0.1476,
9518,9.32028,13.14389,467750.4697,462658.6729,378,1.55,0.19,Sand plains,Evolved little,16819,10043,11504,7.2,0.0368,14.5,Canyons,6.28,0.1542,
9532,9.38897,13.247,474938.7488,474239.1914,381,1.92,0.25,Sand dunes,Evolved little,10503,1524,1267,10,0.0645,14.32,Canyons,9.12,0.1491,
9546,8.63694,13.19715,393669.6305,467103.3364,433,1.73,0.16,Alluvium,Hydromorphic,1107,684,1548,15.6,0.0824,14.1,Canyons,15.79,0.1771,
9571,8.86978,13.17178,418922.8877,464760.7194,410,2.07,0.46,Sand dunes,Evolved little,547,15467,590,10.3,0.0487,14.86,U-shaped valleys,4.78,0.1864,
9582,8.8614,13.16644,418027.1098,464151.9157,409,2.07,0.51,Sand dunes,Evolved little,329,15875,661,10.3,0.0487,14.53,Canyons,8.66,0.2054,
9597,8.31917,13.19044,359288.18,465768.8311,430,1.93,0.97,Alluvium,Sesquioxides,49,14,133,25.8,0.1504,15,Canyons,18.22,0.1935,
9611,8.83563,13.17512,415219.4121,465060.2808,409,1.58,0.29,Sand dunes,Evolved little,1820,14713,2216,10.8,0.0545,14.31,U-shaped valleys,8.92,0.1987,
9626,8.87815,13.08665,420009.603,455349.2519,401,2.53,0.5,Sand dunes,Evolved little,843,19711,6251,9.1,0.0316,14.42,Canyons,9.75,0.175,
9653,8.86401,13.10019,418449.7661,456819.5599,403,2.44,0.52,Sand dunes,Evolved little,1329,21770,7089,9.5,0.034,13.97,Canyons,5.1,0.2003,
9698,8.49194,13.50408,377389.177,500830.8655,428,5.27,0.36,Alluvium,Sesquioxides,2881,6576,771,21.2,0.1222,14.91,Canyons,8.05,0.1993,
9726,8.63808,13.41039,393368.0275,490728.4471,420,1.88,1.44,Alluvium,Hydromorphic,670,4758,100,18.3,0.1116,14.52,Canyons,16.15,0.1777,
9785,10.14222,13.51675,555673.5821,506039.5434,359,4.53,0.51,Igneous,Evolved little,14181,12179,1912,10.4,0.0556,17,Canyons,8.46,0.1841,
9867,8.6375,13.40861,393308.5429,490530.1025,424,2.27,1.6,Alluvium,Hydromorphic,555,4737,306,18.2,0.1102,14.06,U-shaped valleys,3.95,0.1858,
9884,10.04375,14.21158,543115.2499,582775.0499,408,4.21,0.99,Igneous,Steppe-like,66,20591,5319,14.4,0.0689,17.4,Canyons,5.39,0.1483,
9916,8.8051,13.33232,411587.336,482411.4514,413,4.17,0.87,Sand dunes,Evolved little,2194,495,1594,14.2,0.0858,13.92,Plains,8.17,0.1628,
9948,8.75272,13.29882,405991.0223,478594.4755,424,5.14,0.94,Sand dunes,Evolved little,994,2024,232,14.3,0.0802,14.56,High ridges,4.89,0.1598,
9980,8.78085,13.3253,408979.1183,481584.5911,415,2.93,0.5,Sand dunes,Evolved little,2498,302,3053,14.4,0.0857,14.22,Plains,6.55,0.1626,
10031,8.37425,13.16744,365292.6609,463319.7664,435,1.94,0.3,Alluvium,Hydromorphic,150,1629,591,25.4,0.1357,13.69,Canyons,9.09,0.1712,
10055,8.92306,14.1525,422582.2616,573551.1514,461,40,0,Sandstone,Hydromorphic,6578,22083,1381,18.6,0.1124,15.86,Plains,4.76,0.1398,
1/1/2027,9.17556,13.37389,451557.9689,487806.8107,388,5.56,0.07,Sand dunes,Evolved little,1189,881,430,16.6,0.1149,14.12,Canyons,11.09,0.153,
1/1/1933,9.0525,12.97,439148.2582,442801.0343,384,20.36,0.32,Sand plains,Sesquioxides,23688,8335,12903,5.7,0.0183,14.9,Plains,4.78,0.1626,
1/1/1936,9.58944,13.46306,496085.8368,498654.7507,371,6.45,0.43,Sand dunes,Evolved little,7282,4609,404,9.3,0.0563,18.67,Canyons,8.46,0.151,
1/1/1939,9.72472,12.91167,512131.98,437922.3366,359,38.88,0.03,Sand plains,Sesquioxides,25663,1909,5734,6.8,0.0254,15.56,Mesas,4.33,0.1531,
1/1/1942,9.61111,13.03389,499510.9229,451171.6922,366,28.83,0,Sand plains,Sesquioxides,10386,486,17607,2.8,0.005,15.77,Mesas,7.71,0.1773,
1/1/1943,9.28222,13.36583,463110.4801,487154.9885,385,2.94,0,Metamorphic,Sesquioxides,759,9172,1031,18.5,0.1209,16.58,Canyons,6.48,0.1498,
1/1/1951,9.98306,13.54306,538405.784,508524.1148,382,25.14,0.07,Sand plains,Evolved little,4231,14178,3293,9.9,0.0615,15.79,High ridges,5.33,0.1458,
1/1/1964,9.85056,13.81389,523372.7743,538186.3097,390,6.84,0.07,Sand dunes,Evolved little,26353,15815,2140,11.4,0.0705,15.44,Canyons,6.98,0.1404,
1/10/2001,8.78381,13.16905,409623.0869,464282.0216,421,8,0,Sand dunes,Evolved little,3369,13954,6061,11.6,0.0569,14.3,Plains,5.99,0.169,
1/10/2002,8.78607,13.13537,409937.3466,460556.0836,420,4,0,Sand dunes,Evolved little,2966,16181,2343,11.1,0.0567,14.28,Plains,5.58,0.1623,
1/10/2003,8.86772,13.06907,418917.6176,453380.5595,407,8,0,Sand dunes,Evolved little,2195,18641,4026,9.2,0.0326,14.3,High ridges,4.67,0.1584,
1/10/2005,9.1003,13.26753,443659.5524,475858.4129,397,4,0,Sand dunes,Evolved little,924,11844,8667,12.4,0.0759,14.54,Plains,7.22,0.1366,
1/10/2010,9.03361,13.0852,436847.3007,455517.5091,393,6.5,0,Sand dunes,Evolved little,13967,17952,13531,7.4,0.0185,14.56,Canyons,11.8,0.165,
1/10/2011,8.80051,13.15024,411469.5941,462232.6427,415,5.1,0,Sand dunes,Evolved little,1906,16624,4372,11,0.0547,14.21,Plains,4.67,0.1512,
1/10/2012,8.76804,13.43404,407369.4149,493606.3463,423,13.1,0,Sand dunes,Evolved little,5980,1959,1602,17.2,0.1126,14.06,Mesas,6.7,0.1426,
1/10/2013,8.76855,13.40166,407490.8927,490019.5347,417,5,0,Sand dunes,Evolved little,4577,1162,1618,16.3,0.0993,14.03,Mesas,4.59,0.1357,
1/10/2015,8.7512,13.38506,405649.1603,488145.5631,418,4.65,0,Sand dunes,Evolved little,3035,1644,2402,16.2,0.0911,13.84,Canyons,6.93,0.1447,
1/10/2016,8.60162,13.41675,389412.9827,491362.2512,430,4.4,0,Sand dunes,Evolved little,3504,8691,1038,19.1,0.1114,13.69,High ridges,5.18,0.1476,
1/10/2017,8.76694,13.41742,407284.1874,491762.7968,410,12,0,Sand dunes,Evolved little,4860,522,17,16.7,0.1068,14.03,Canyons,10.03,0.156,
1/10/2018,8.61726,13.45199,391034.1987,495297.0477,430,11,0,Sand dunes,Sesquioxides,5798,9322,3218,19.6,0.1205,14,Plains,4.05,0.1497,
1/10/2020,8.60194,13.46692,389349.1445,496922.4136,435,10,0,Sand dunes,Sesquioxides,8053,11664,4323,20.1,0.1263,13.57,Plains,7.79,0.1435,
1/10/2022,8.71931,13.3853,402201.2395,488108.6921,423,6,0,Sand dunes,Evolved little,1532,689,809,16.5,0.0962,13.48,High ridges,5.24,0.136,
1/10/2023,8.73415,13.38497,403805.789,488101.6126,420,8,0,Sand dunes,Evolved little,1650,1544,1572,16.3,0.0952,13.69,Mesas,9.16,0.1415,
1/10/2024,8.71908,13.40001,402146.0507,489738.0745,418,18.4,0,Sand dunes,Evolved little,708,627,654,16.9,0.1044,13.92,Small hills in plains,3.97,0.1603,
1/10/2026,8.80199,13.06789,411800.9514,453115.4911,417,6.7,0,Sand dunes,Evolved little,3234,16796,1311,10.5,0.0476,14.13,Mesas,5.68,0.1517,
1/10/2029,8.83501,13.03602,415444.1309,449653.4811,410,6,0,Sand dunes,Evolved little,1601,14519,674,9.7,0.0372,14.62,Small hills in plains,5.6,0.151,
1/10/1930,8.88379,13.0506,420697.1759,451368.1103,405,12,0,Sand dunes,Evolved little,4460,15971,3395,8.8,0.0313,14.52,High ridges,4.43,0.1637,
1/10/1931,8.88353,13.05061,420668.5769,451368.4845,405,11.5,0,Sand dunes,Evolved little,4450,15988,3372,8.8,0.0313,14.52,High ridges,4.43,0.1637,
1/10/1933,8.81835,13.06742,413574.1408,453096.2583,412,6,0,Sand dunes,Evolved little,2228,17250,1907,10.2,0.0421,14.23,Plains,8.4,0.1628,
1/10/1934,8.8354,13.05238,415452.2235,451465.3216,409,4.5,0,Sand dunes,Evolved little,1165,16262,1028,9.7,0.0381,14.44,Shallow valleys,8.42,0.1543,
1/10/1935,8.50012,13.48513,378308.6663,498746.4595,439,14,0,Alluvium,Hydromorphic,4984,8801,498,21,0.1151,13.9,Plains,5.23,0.1404,
1/10/1937,8.51816,13.38598,380449.5168,487794.7647,464,20.6,0,Sand dunes,Sesquioxides,11331,17296,5918,20.1,0.1209,14.2,Plains,7.92,0.146,
1/10/1938,8.48493,13.48372,376669.8266,498562.3849,447,11.95,0,Sand dunes,Sesquioxides,5051,8155,1543,21,0.1154,14.05,Shallow valleys,11.17,0.1387,
1/10/1939,8.58399,13.4177,387505.0667,491433.967,430,5,0,Alluvium,Hydromorphic,5020,10547,2003,19.4,0.1149,13.62,Canyons,6.61,0.1439,
1/10/1941,8.56905,13.40134,385922.5944,489593.0314,446,8,0,Sand dunes,Evolved little,5886,11821,4400,19.4,0.1128,13.86,Plains,5.56,0.1383,
1/10/1942,8.58388,13.43547,387459.0765,493402.8486,423,8,0,Alluvium,Hydromorphic,6328,11244,1852,19.7,0.1148,13.65,Canyons,13.45,0.1561,
1/10/1943,8.58403,13.43429,387477.6031,493272.6425,423,6,0,Alluvium,Hydromorphic,6220,11174,1782,19.7,0.1146,13.77,Canyons,12.02,0.1561,
1/10/1944,8.56723,13.45056,385629.4361,495042.5356,431,8,0,Sand dunes,Hydromorphic,8777,13605,1030,20.1,0.1137,13.9,Plains,5.47,0.1492,
1/10/1946,8.61691,13.46816,390964.935,497088.2428,427,8,0,Sand dunes,Sesquioxides,7457,10693,4844,20,0.1274,13.68,Canyons,7.23,0.1644,
1/10/1947,8.60256,13.46738,389415.4972,496974.0863,437,15,0,Sand dunes,Sesquioxides,8061,11652,4379,20.1,0.1271,13.57,High ridges,4.05,0.1426,
4,8.59,13.75278,387496.3963,528576.2668,475,43,0,Sandstone,Sesquioxides,2122,25911,1374,24,0.1895,15.73,Highridges,3.95,0.1247,
39,8.96472,13.8575,427710.6603,540937.7731,456,34,0,Sandstone,Sesquioxides,3486,15568,146,24.2,0.1905,16.35,Ushapedvalleys,7.26,0.1233,
41,8.515,13.85,379214.6878,539209.7831,452,28,0,Sandstone,Sesquioxides,1841,30440,4271,20.6,0.1705,15.67,Highridges,5.09,0.1375,
45,8.925,13.78889,423573.5494,533249.8377,453,18,2.83,Igneous,Sesquioxides,524,20220,2325,23.1,0.1949,17,Canyons,5.12,0.1174,
55,8.65675,13.81889,394568.0324,536032.5283,481,27,0,Sandstone,Sesquioxides,1872,36186,2720,24.1,0.2083,15.86,Upslopedrainages,5.18,0.1423,
56,9.05222,13.79944,437277.708,534690.2678,438,5,0,Igneous,Sesquioxides,1016,6935,402,23,0.1874,16.25,Mesas,5.47,0.1268,
61,8.515,13.81667,379278.873,535515.2004,453,30,0,Sandstone,Sesquioxides,4362,27076,4252,21.2,0.1725,14.25,Ushapedvalleys,4.59,0.1346,
77,8.65167,13.82222,394012.9624,536392.04,489,20,0,Sandstone,Sesquioxides,2349,36079,2121,24,0.2073,16.86,Highridges,5.2,0.1363,
86,9.40183,14.51611,473270.146,614927.1275,494,58.88,0,Sandstone,Steppelike,34935,15865,17566,8.6,0.0328,16.31,Canyons,5.76,0.1195,
89,9.47514,14.44167,481333.0754,606845.2757,500,54.75,0,Sandstone,Evolved little,27115,25321,7950,11,0.0409,15.74,Highridges,4.09,0.1177,
92,9.40669,14.4325,473994.6408,605667.2465,493,55,0,Sandstone,Evolved little,27511,19099,11117,11,0.0402,16,Ushapedvalleys,7.43,0.1126,
97,9.40667,14.47917,473879.028,610841.8147,496,55,0,Sandstone,Steppelike,31690,17022,14944,9.7,0.036,16.56,Canyons,5.12,0.1194,
99,9.30683,14.40167,463327.7698,602017.1421,492,64.1,0,Sandstone,Steppelike,18852,14384,3763,11.6,0.0469,16.86,Smallhillsinplains,4.86,0.1223,
108,9.55356,14.50972,489596.1257,614579.6494,491,53.12,0,Sanddunes,Steppelike,30113,32194,1855,9.7,0.031,15.44,Plains,5.8,0.1143,
109,9.45186,14.39806,478936.1713,601954.426,508,73.28,0,Sandstone,Evolved little,25156,21611,4989,12.1,0.0579,17.24,Mesas,5.26,0.1217,
111,9.44,14.43194,477577.8947,605683.9092,503,43.44,0,Sandstone,Evolved little,28707,22275,8608,11.1,0.0449,14.5,Plains,10.34,0.1176,
113,9.32522,14.48306,465112.8177,611084.0812,480,77.6,0,Sandstone,Steppelike,26897,8705,8868,9.5,0.0363,14.86,Plains,3.99,0.1234,
116,9.42333,13.5375,477953.0286,506502.4017,427,11,0,Metamorphic,Sesquioxides,3503,15302,846,15.7,0.1174,20.16,Canyons,6.14,0.1373,
117,9.7,13.54861,507813.825,508407.3802,384,5,0,Metamorphic,Evolved little,1235,1495,5603,9.4,0.0384,15.91,Hillsinvalleys,5.63,0.1424,
118,9.81111,13.6375,519582.4178,518538.3688,379,5,0,Alluvium,Hydromorphic,16407,6308,5863,10.6,0.0538,15.15,Ushapedvalleys,13.1,0.1498,
146,9.60681,13.27222,498443.6034,477556.8811,373,10,0,Sandplains,Evolved little,1603,22392,13102,4.9,0.0377,14.6,Plains,4.86,0.1484,
151,10.14306,13.51389,555771.9595,505724.8789,366,7,0,Igneous,Evolved little,14118,11856,1734,10.4,0.0553,17,Canyons,5.5,0.1513,
156,9.81667,13.19028,521361.87,469009.5728,363,6,0,Sandplains,Evolved little,10612,7348,20371,3.2,0.0053,14.57,Mesas,5.24,0.1495,
157,9.96528,13.2,537418.0977,470475.1211,362,24,0,Sandplains,Sesquioxides,24907,468,8795,3.4,0.0184,15.16,Highridges,4.22,0.1574,
162,10.10556,13.53611,551658.3439,508084.1914,367,16,0,Sandplains,Evolved little,12476,15911,4117,10.7,0.0643,17.24,Canyons,5.52,0.1413,
176,10.11806,13.45833,553226.6782,499501.6769,367,6,0,Igneous,Evolved little,17215,8261,2914,8.8,0.0635,17.8,Shallowvalleys,3.77,0.1463,
179,9.67361,13.58056,504881.3563,511880.7872,387,4.5,0.71,Sanddunes,Evolved little,5461,3516,1069,10,0.0465,17.6,Ushapedvalleys,4.51,0.1541,
183,9.89861,13.41667,529622.685,494298.7494,372,9,0,Sanddunes,Evolved little,20649,13967,5560,6.6,0.0316,15.62,Plains,7.1,0.1418,
184,9.96667,13.26806,537383.3553,478016.508,360,11,0,Sandplains,Sesquioxides,26762,6628,9547,4.1,0.0245,14.4,Plains,7.6,0.1629,
185,9.95417,13.26389,536042.4535,477521.8113,362,18,0,Sandplains,Sesquioxides,25716,5998,10534,4.1,0.0223,14.82,Highridges,5.93,0.1565,
192,9.89306,13.1375,529770.0802,463362.7923,362,18,0,Sandplains,Sesquioxides,19735,5412,18832,3.1,0.0049,15.16,Highridges,5.47,0.1613,
200,9.73056,13.48472,511280.1747,501405.9056,379,9,0,Metamorphic,Evolved little,1489,6723,8570,8,0.0337,19.98,Canyons,7.37,0.1448,
213,10.23333,13.525,565493.5267,507205.9512,364,30,0,Igneous,Evolved little,4297,12443,4525,11,0.0401,18.14,Upslopedrainages,3.44,0.1433,
221,9.51014,13.14444,488301.7549,463168.5565,373,25,0,Sandplains,Evolved little,5958,5285,6899,4.4,0.0198,14.3,Plains,5.63,0.15,
223,10.02639,13.39583,543492.1831,492329.6426,363,6,0,Sandplains,Evolved little,20850,16311,1682,6.7,0.0436,14.72,Plains,5.93,0.1535,
233,9.69583,13.49722,507495.8327,502703.3658,377,5,0,Sanddunes,Evolved little,2554,4174,4579,8.5,0.0349,17.19,Canyons,5.27,0.1537,
239,10.06667,13.54444,547434.1245,508901.789,370,16,0,Sandplains,Evolved little,8370,19023,1795,10.5,0.0671,16.56,Ushapedvalleys,6.49,0.1518,
245,9.88333,13.1625,528650.7466,466106.0725,363,13,0,Sandplains,Sesquioxides,18077,6017,18554,3.1,0.0077,14.9,Highridges,4.83,0.1563,
257,9.80556,13.59444,519095.9309,513753.426,385,9,0,Sanddunes,Evolved little,13055,8761,8594,9.9,0.0479,15.13,Plains,8.79,0.1397,
